id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,availability_2020
29356635,Williamsburg,40.71353,-73.94339,Private room,75,121,2,11,0
4469264,Williamsburg,40.71156,-73.95826,Private room,80,151,2,108,94
19606813,Williamsburg,40.71122,-73.96361,Private room,100,182,2,64,14
30367724,Williamsburg,40.70996,-73.96495,Private room,50,196,2,6,0
22304458,Williamsburg,40.70781,-73.94479,Private room,225,196,2,76,0
25448758,Williamsburg,40.7066,-73.94595,Private room,95,196,2,24,171
30041537,Williamsburg,40.70956,-73.96552,Private room,90,200,2,70,112
15788312,Williamsburg,40.70006,-73.95388,Private room,79,204,2,186,33
9150194,Williamsburg,40.7048,-73.94294,Private room,79,212,2,87,155
15936167,Williamsburg,40.70884,-73.94354,Private room,50,222,2,95,148
28655675,Williamsburg,40.71257,-73.94946,Private room,95,227,2,33,70
11068607,Williamsburg,40.70673,-73.92695,Private room,79,238,2,143,2
29152899,Williamsburg,40.71233,-73.93781,Private room,55,253,2,21,75
4482783,Williamsburg,40.7188,-73.95775,Private room,139,270,2,6,187
17367175,Williamsburg,40.70616,-73.92918,Private room,29,271,2,58,0
29822259,Williamsburg,40.70686,-73.95538,Private room,48,272,2,6,0
1024113,Williamsburg,40.71238,-73.9379,Private room,73,278,2,2,87
21364301,Williamsburg,40.71817,-73.94289,Private room,65,279,2,27,0
29981213,Williamsburg,40.70136,-73.94423,Private room,65,282,2,3,90
23803334,Williamsburg,40.71725,-73.95704,Private room,92,285,2,49,165
30342150,Williamsburg,40.70833,-73.95498,Private room,55,286,2,12,62
16323461,Williamsburg,40.71002,-73.96237,Private room,124,293,2,82,72
713891,Williamsburg,40.71534,-73.94906,Private room,85,294,2,156,58
30036315,Williamsburg,40.71837,-73.95882,Private room,99,298,2,11,67
29583389,Williamsburg,40.70516,-73.94423,Private room,85,301,2,53,2
19830557,Williamsburg,40.71379,-73.94207,Private room,80,301,2,117,64
25452119,Williamsburg,40.71071,-73.95957,Private room,120,301,2,9,71
17459930,Williamsburg,40.71738,-73.94158,Private room,69,305,2,75,87
17006745,Williamsburg,40.7097,-73.95411,Private room,57,307,2,34,65
27554578,Williamsburg,40.71547,-73.94686,Private room,125,317,2,5,89
24040279,Williamsburg,40.70989,-73.96231,Private room,75,320,2,53,105
9381657,Williamsburg,40.70704,-73.95522,Private room,70,324,2,54,63
21490120,Williamsburg,40.71227,-73.93618,Private room,75,326,2,14,0
17130293,Williamsburg,40.71506,-73.94158,Private room,85,327,2,4,33
2217609,Williamsburg,40.70046,-73.95133,Private room,45,336,2,26,0
25799803,Williamsburg,40.7137,-73.96674,Private room,95,348,2,15,29
4171406,Williamsburg,40.7095,-73.94945,Private room,55,350,2,95,72
27508803,Williamsburg,40.70548,-73.92671,Private room,59,352,2,8,0
27786837,Williamsburg,40.71315,-73.94993,Private room,105,353,2,20,3
22229793,Williamsburg,40.7063,-73.94439,Private room,59,355,2,44,0
15861331,Williamsburg,40.71368,-73.94236,Private room,95,355,2,28,4
28050688,Williamsburg,40.70612,-73.92725,Private room,75,356,2,7,0
16425234,Williamsburg,40.71304,-73.94862,Private room,93,356,2,19,151
23772252,Williamsburg,40.71586,-73.94044,Private room,96,357,2,9,0
21446922,Williamsburg,40.71171,-73.95896,Private room,70,359,2,3,0
16961126,Williamsburg,40.71586,-73.95395,Private room,50,361,2,9,33
24265333,Williamsburg,40.71686,-73.95638,Private room,79,362,2,24,0
19121957,Williamsburg,40.7116,-73.94432,Private room,90,363,2,13,31
15774266,Windsor Terrace,40.65131,-73.97866,Private room,125,71,2,106,331
6776698,Woodhaven,40.68955,-73.85348,Private room,40,12,2,298,0
29253322,Woodhaven,40.69102,-73.86089,Private room,90,189,2,12,89
29237852,Woodhaven,40.69034,-73.86268,Private room,90,190,2,10,180
20818955,Woodhaven,40.69621,-73.8502,Private room,49,225,2,8,130
11823125,Woodside,40.75631,-73.90199,Private room,93,0,2,5,365
1325432,Woodside,40.74265,-73.89781,Private room,79,12,2,65,345
26255072,Woodside,40.74445,-73.90581,Private room,32,20,2,19,344
30501956,Woodside,40.75166,-73.90108,Private room,75,21,2,18,72
29081547,Woodside,40.75368,-73.90216,Private room,53,21,2,49,159
27733012,Woodside,40.75391,-73.90256,Private room,53,205,2,31,162
15956155,Woodside,40.74381,-73.89726,Private room,45,310,2,42,50
19011267,Alphabet City,40.72204,-73.97924,Private room,100,47,3,81,131
12567868,Alphabet City,40.72997,-73.98009,Private room,60,47,3,70,266
966104,Alphabet City,40.72726,-73.97573,Private room,75,180,3,51,157
26774025,Alphabet City,40.72493,-73.97571,Private room,125,204,3,42,156
4701425,Alphabet City,40.72119,-73.98021,Private room,120,285,3,31,79
16230255,Alphabet City,40.7246,-73.98258,Private room,80,339,3,122,0
19779217,Alphabet City,40.72295,-73.98487,Private room,95,349,3,34,2
10658613,Astoria,40.75666,-73.91449,Private room,130,11,3,63,347
30208046,Astoria,40.76635,-73.9205,Private room,89,13,3,2,19
2515876,Astoria,40.76392,-73.90965,Private room,49,15,3,22,340
27963195,Astoria,40.7544,-73.93314,Private room,95,19,3,39,0
18649105,Astoria,40.76843,-73.93257,Private room,90,28,3,19,342
16693953,Astoria,40.77255,-73.93023,Private room,79,40,3,26,248
4705670,Astoria,40.75572,-73.92632,Private room,70,42,3,87,271
23876355,Astoria,40.76641,-73.9193,Private room,60,211,3,4,0
20968046,Astoria,40.75633,-73.92777,Private room,70,221,3,9,0
24891651,Astoria,40.75755,-73.92854,Private room,49,249,3,12,0
8342009,Astoria,40.75653,-73.93268,Private room,100,282,3,9,87
24772376,Astoria,40.77371,-73.91689,Private room,85,298,3,12,58
28129768,Astoria,40.76605,-73.908,Private room,65,300,3,15,0
7286324,Astoria,40.7631,-73.92936,Private room,70,314,3,162,5
14071802,Astoria,40.76218,-73.92436,Private room,90,351,3,8,0
26808322,Astoria,40.75463,-73.93448,Private room,55,352,3,58,39
8648818,Astoria,40.75758,-73.9206,Private room,57,354,3,2,59
14480047,Bay Ridge,40.61819,-74.03047,Private room,30,26,3,28,338
14482103,Bay Ridge,40.61825,-74.03188,Private room,65,64,3,49,337
23858270,Bay Ridge,40.62989,-74.02345,Private room,90,99,3,43,314
27724217,Baychester,40.87886,-73.84301,Private room,69,17,3,9,354
17045488,Bedford Park,40.87031,-73.89322,Private room,79,7,3,107,99
16814803,Bedford Park,40.86925,-73.89534,Private room,60,12,3,118,106
8241545,Bedford-Stuyvesant,40.68167,-73.92525,Private room,69,0,3,13,1
21770068,Bedford-Stuyvesant,40.68882,-73.95194,Private room,150,2,3,2,363
21189177,Bedford-Stuyvesant,40.69261,-73.93325,Private room,120,5,3,26,355
29629878,Bedford-Stuyvesant,40.68193,-73.91252,Private room,100,5,3,16,357
13262386,Bedford-Stuyvesant,40.685,-73.92022,Private room,73,7,3,5,359
4605840,Bedford-Stuyvesant,40.68853,-73.9498,Private room,100,9,3,57,356
23088623,Bedford-Stuyvesant,40.69181,-73.9331,Private room,99,9,3,21,362
1654561,Bedford-Stuyvesant,40.68553,-73.94466,Private room,212,11,3,9,259
9012991,Bedford-Stuyvesant,40.68202,-73.92004,Private room,50,11,3,100,349
6361102,Bedford-Stuyvesant,40.67682,-73.91597,Private room,53,13,3,111,0
28610567,Bedford-Stuyvesant,40.68003,-73.91181,Private room,65,13,3,27,356
28543707,Bedford-Stuyvesant,40.6909,-73.93737,Private room,60,14,3,25,279
3312417,Bedford-Stuyvesant,40.68172,-73.94095,Private room,78,15,3,92,327
1148279,Bedford-Stuyvesant,40.68018,-73.94839,Private room,60,17,3,146,0
15206272,Bedford-Stuyvesant,40.68203,-73.92676,Private room,75,21,3,24,338
2045727,Bedford-Stuyvesant,40.68671,-73.93346,Private room,60,22,3,215,352
10472004,Bedford-Stuyvesant,40.69693,-73.93725,Private room,55,30,3,6,228
7259804,Bedford-Stuyvesant,40.68754,-73.92522,Private room,45,33,3,96,247
2297147,Bedford-Stuyvesant,40.69329,-73.95607,Private room,75,48,3,5,358
1399352,Bedford-Stuyvesant,40.69243,-73.94547,Private room,66,51,3,62,340
1407364,Bedford-Stuyvesant,40.68444,-73.94201,Private room,275,94,3,22,103
4637858,Bedford-Stuyvesant,40.69492,-73.95839,Private room,99,99,3,15,114
9165191,Bedford-Stuyvesant,40.68201,-73.93802,Private room,40,121,3,9,127
13620412,Bedford-Stuyvesant,40.68499,-73.94433,Private room,65,144,3,146,257
15535864,Bedford-Stuyvesant,40.67764,-73.92241,Private room,75,186,3,6,89
26064779,Bedford-Stuyvesant,40.68354,-73.94003,Private room,55,203,3,57,66
18571803,Bedford-Stuyvesant,40.68188,-73.91071,Private room,70,246,3,26,0
22327622,Bedford-Stuyvesant,40.68556,-73.95417,Private room,55,275,3,18,79
29012259,Bedford-Stuyvesant,40.68252,-73.91165,Private room,55,275,3,3,89
23476922,Bedford-Stuyvesant,40.6878,-73.93915,Private room,40,276,3,7,58
29165823,Bedford-Stuyvesant,40.68131,-73.95254,Private room,79,281,3,33,61
27491566,Bedford-Stuyvesant,40.6922,-73.9415,Private room,85,282,3,13,65
26387674,Bedford-Stuyvesant,40.68497,-73.9543,Private room,110,286,3,61,136
876565,Bedford-Stuyvesant,40.68598,-73.92677,Private room,62,287,3,126,72
17568601,Bedford-Stuyvesant,40.7002,-73.94327,Private room,55,288,3,27,7
21369311,Bedford-Stuyvesant,40.6891,-73.95452,Private room,90,291,3,18,70
25769883,Bedford-Stuyvesant,40.68174,-73.94437,Private room,89,292,3,2,169
29834133,Bedford-Stuyvesant,40.69551,-73.94565,Private room,93,293,3,29,64
27951070,Bedford-Stuyvesant,40.68368,-73.92028,Private room,40,302,3,10,3
8849758,Bedford-Stuyvesant,40.68519,-73.91494,Private room,45,307,3,11,0
29645650,Bedford-Stuyvesant,40.69071,-73.94478,Private room,32,314,3,3,39
27678171,Bedford-Stuyvesant,40.68592,-73.93117,Private room,85,322,3,17,62
8213488,Bedford-Stuyvesant,40.68805,-73.95103,Private room,70,335,3,280,19
19246709,Bedford-Stuyvesant,40.68719,-73.95298,Private room,60,342,3,2,0
29704955,Bedford-Stuyvesant,40.6956,-73.93739,Private room,50,346,3,6,338
9383071,Bedford-Stuyvesant,40.69329,-73.95069,Private room,50,353,3,6,0
22848599,Bedford-Stuyvesant,40.67685,-73.91499,Private room,59,353,3,32,154
19153259,Bedford-Stuyvesant,40.68099,-73.92145,Private room,70,355,3,13,19
9634880,Bedford-Stuyvesant,40.68608,-73.93015,Private room,63,359,3,15,0
24034853,Bedford-Stuyvesant,40.69286,-73.93235,Private room,45,360,3,8,0
19790151,Bensonhurst,40.612,-73.99573,Private room,57,283,3,4,66
27205506,Bensonhurst,40.61183,-73.98219,Private room,85,296,3,40,80
2160591,Brooklyn,40.68926,-73.91595,Private room,70,0,3,45,336
4464508,Brooklyn,40.6489,-73.96374,Private room,79,0,3,35,340
19179863,Brooklyn,40.67977,-73.89022,Private room,39,0,3,36,347
18891508,Brooklyn,40.6506,-73.92553,Private room,67,0,3,6,358
24632914,Brooklyn,40.66959,-73.91204,Private room,120,0,3,4,365
24414462,Brooklyn,40.66244,-73.88904,Private room,45,0,3,20,365
1226176,Brooklyn,40.69652,-73.93548,Private room,60,1,3,17,308
20981701,Brooklyn,40.68949,-73.91763,Private room,75,1,3,3,339
12296996,Brooklyn,40.6403,-73.94959,Private room,150,1,3,11,364
1731046,Brooklyn,40.64286,-73.97781,Private room,100,3,3,4,358
19179961,Brooklyn,40.68106,-73.88916,Private room,65,3,3,26,359
13451786,Brooklyn,40.69091,-73.95435,Private room,70,4,3,62,1
1693171,Brooklyn,40.66907,-73.88493,Private room,62,4,3,48,338
6897911,Brooklyn,40.72004,-73.95615,Private room,100,5,3,57,351
3509822,Brooklyn,40.69601,-73.92236,Private room,550,7,3,5,358
6239643,Brooklyn,40.64943,-73.96245,Private room,70,8,3,131,354
7712634,Brooklyn,40.68387,-73.99271,Private room,65,9,3,5,362
13913803,Brooklyn,40.69561,-73.96269,Private room,79,10,3,31,0
19141812,Brooklyn,40.67914,-73.88982,Private room,52,10,3,36,0
2471815,Brooklyn,40.6895,-73.95279,Private room,95,12,3,191,156
702213,Brooklyn,40.70751,-73.9467,Private room,150,12,3,34,365
2480684,Brooklyn,40.6878,-73.93272,Private room,43,13,3,78,349
23088777,Brooklyn,40.68975,-73.93327,Private room,119,13,3,28,355
24854139,Brooklyn,40.72373,-73.94088,Private room,100,14,3,15,352
28786900,Brooklyn,40.65256,-73.94185,Private room,70,14,3,2,364
13459691,Brooklyn,40.71696,-73.95727,Private room,90,15,3,98,355
13033376,Brooklyn,40.65272,-73.96127,Private room,65,16,3,32,338
7646751,Brooklyn,40.72002,-73.96028,Private room,87,16,3,100,352
1310672,Brooklyn,40.68799,-73.91677,Private room,75,17,3,73,187
25626152,Brooklyn,40.64987,-73.93855,Private room,55,17,3,45,338
4404544,Brooklyn,40.69703,-73.93207,Private room,75,17,3,70,340
1899076,Brooklyn,40.70505,-73.92281,Private room,59,19,3,254,319
20970437,Brooklyn,40.6871,-73.90546,Private room,110,19,3,42,334
14981124,Brooklyn,40.69402,-73.94529,Private room,50,19,3,75,340
30495558,Brooklyn,40.68535,-73.96736,Private room,65,20,3,4,0
2106241,Brooklyn,40.69472,-73.92874,Private room,65,20,3,93,5
826685,Brooklyn,40.68407,-73.93944,Private room,51,20,3,53,58
26353304,Brooklyn,40.64613,-73.95354,Private room,53,20,3,68,347
5849810,Brooklyn,40.6863,-73.91378,Private room,69,21,3,141,64
4776045,Brooklyn,40.68897,-73.95477,Private room,65,21,3,10,213
26422113,Brooklyn,40.64617,-73.92397,Private room,35,21,3,8,334
2532443,Brooklyn,40.63747,-74.01153,Private room,62,21,3,5,362
11371773,Brooklyn,40.69627,-73.9345,Private room,79,22,3,48,36
24525886,Brooklyn,40.69616,-73.93438,Private room,80,22,3,23,127
14769619,Brooklyn,40.67539,-73.89039,Private room,33,22,3,111,341
14102790,Brooklyn,40.67615,-74.00004,Private room,80,22,3,55,350
22020843,Brooklyn,40.67471,-73.88905,Private room,33,23,3,77,330
4889948,Brooklyn,40.71009,-73.9575,Private room,85,23,3,23,331
26249544,Brooklyn,40.69455,-73.9343,Private room,63,25,3,27,36
20678811,Brooklyn,40.6485,-73.93855,Private room,40,25,3,71,270
14143250,Brooklyn,40.67564,-73.94798,Private room,67,25,3,32,337
15990051,Brooklyn,40.68327,-73.93858,Private room,120,25,3,10,346
8712309,Brooklyn,40.69473,-73.93437,Private room,85,26,3,96,150
9511490,Brooklyn,40.70766,-73.94739,Private room,60,26,3,6,307
7843851,Brooklyn,40.67689,-73.94884,Private room,85,26,3,8,328
22450143,Brooklyn,40.68868,-73.90655,Private room,55,26,3,77,328
10052289,Brooklyn,40.66409,-73.92314,Private room,50,26,3,3,362
2107939,Brooklyn,40.69193,-73.9274,Private room,55,27,3,74,5
14714894,Brooklyn,40.69174,-73.91141,Private room,99,29,3,3,341
8370236,Brooklyn,40.65216,-73.96119,Private room,55,31,3,239,328
13712336,Brooklyn,40.66462,-73.91873,Private room,65,32,3,52,335
7871818,Brooklyn,40.69533,-73.92053,Private room,109,36,3,115,327
12446548,Brooklyn,40.66768,-73.98425,Private room,60,36,3,32,337
3093240,Brooklyn,40.67104,-73.94562,Private room,68,36,3,97,339
5205171,Brooklyn,40.71495,-73.93997,Private room,96,39,3,90,311
746996,Brooklyn,40.6747,-73.98245,Private room,125,40,3,288,0
28779900,Brooklyn,40.65267,-73.94293,Private room,46,40,3,11,278
7620763,Brooklyn,40.60633,-73.95704,Private room,92,40,3,77,353
14885186,Brooklyn,40.69385,-73.94413,Private room,50,45,3,93,306
14532520,Brooklyn,40.69168,-73.9406,Private room,45,47,3,5,360
16068953,Brooklyn,40.6758,-73.93932,Private room,50,49,3,7,351
706347,Brooklyn,40.71796,-73.95439,Private room,69,52,3,2,256
18803064,Brooklyn,40.69962,-73.91646,Private room,63,53,3,117,307
9571665,Brooklyn,40.71032,-73.95482,Private room,85,57,3,23,267
14481668,Brooklyn,40.61838,-74.03227,Private room,65,57,3,27,318
17233932,Brooklyn,40.71162,-73.95631,Private room,85,57,3,22,330
23650576,Brooklyn,40.69786,-73.93287,Private room,65,57,3,4,339
1697047,Brooklyn,40.71251,-73.947,Private room,115,57,3,162,346
1313340,Brooklyn,40.67782,-73.95386,Private room,75,58,3,120,318
9022913,Brooklyn,40.6899,-73.93228,Private room,249,64,3,5,355
2069359,Brooklyn,40.67828,-73.92965,Private room,80,65,3,148,218
18593138,Brooklyn,40.65746,-73.95221,Private room,90,72,3,57,107
8995042,Brooklyn,40.68915,-73.92467,Private room,50,76,3,16,184
6380118,Brooklyn,40.70104,-73.91813,Private room,42,84,3,5,179
10055925,Brooklyn,40.7287,-73.94504,Private room,189,85,3,21,108
17737245,Brooklyn,40.6966,-73.93839,Private room,70,95,3,27,0
25339184,Brooklyn,40.71604,-73.94217,Private room,53,95,3,11,31
24264371,Brooklyn,40.64929,-73.92647,Private room,40,102,3,49,253
13876809,Brooklyn,40.63927,-73.88145,Private room,65,103,3,13,267
26026904,Brooklyn,40.65004,-74.00512,Private room,55,106,3,44,352
29885196,Brooklyn,40.67133,-73.94631,Private room,349,109,3,4,76
30020439,Brooklyn,40.67152,-73.94712,Private room,600,110,3,1,0
20555569,Brooklyn,40.67966,-73.9283,Private room,45,116,3,4,156
25392508,Brooklyn,40.71305,-73.93955,Private room,55,119,3,26,279
7003060,Brooklyn,40.68603,-73.96031,Private room,100,122,3,8,307
27424610,Brooklyn,40.71031,-73.93623,Private room,58,128,3,58,153
27426650,Brooklyn,40.70859,-73.93572,Private room,58,139,3,59,243
7643428,Brooklyn,40.65932,-73.89196,Private room,45,146,3,8,279
13246949,Brooklyn,40.71225,-73.94413,Private room,75,149,3,41,38
12081254,Brooklyn,40.67298,-73.95561,Private room,35,151,3,1,0
24022413,Brooklyn,40.65478,-73.95264,Private room,65,153,3,64,102
21934202,Brooklyn,40.7023,-73.9419,Private room,65,154,3,66,310
21435960,Brooklyn,40.69284,-73.94418,Private room,65,158,3,56,224
17380887,Brooklyn,40.71059,-73.96002,Private room,99,168,3,57,141
15545469,Brooklyn,40.72214,-73.94345,Private room,199,181,3,20,0
16134738,Brooklyn,40.61426,-73.97746,Private room,65,185,3,9,167
19073356,Brooklyn,40.71189,-73.93881,Private room,110,185,3,3,173
25034086,Brooklyn,40.66154,-73.88874,Private room,51,185,3,18,180
19072989,Brooklyn,40.71172,-73.94143,Private room,105,185,3,8,269
13153768,Brooklyn,40.68641,-73.97085,Private room,76,188,3,23,171
26196660,Brooklyn,40.57573,-73.96051,Private room,38,190,3,25,170
18476851,Brooklyn,40.61277,-73.99695,Private room,60,193,3,45,156
30173614,Brooklyn,40.64489,-73.96363,Private room,65,193,3,21,325
27211525,Brooklyn,40.63729,-74.01046,Private room,50,194,3,34,123
26768387,Brooklyn,40.68904,-73.92037,Private room,68,195,3,29,56
6538963,Brooklyn,40.6832,-73.95455,Private room,80,196,3,150,54
14421383,Brooklyn,40.69514,-73.91903,Private room,70,196,3,82,144
19803208,Brooklyn,40.67921,-73.94283,Private room,115,197,3,24,165
30131070,Brooklyn,40.67439,-73.95314,Private room,42,201,3,1,342
25192722,Brooklyn,40.68195,-73.94827,Private room,55,202,3,23,0
27658203,Brooklyn,40.65092,-74.00489,Private room,50,202,3,55,343
21667733,Brooklyn,40.70551,-73.93454,Private room,67,203,3,39,135
9955765,Brooklyn,40.73343,-73.95638,Private room,49,203,3,3,312
17311213,Brooklyn,40.69652,-73.92351,Private room,70,204,3,213,64
7901635,Brooklyn,40.71544,-73.96211,Private room,60,205,3,111,0
6051044,Brooklyn,40.67815,-73.91518,Private room,59,205,3,108,166
7858673,Brooklyn,40.71767,-73.96252,Private room,60,206,3,104,0
27557322,Brooklyn,40.70881,-73.92084,Private room,100,207,3,34,0
2265827,Brooklyn,40.70868,-73.95343,Private room,89,207,3,163,131
7349256,Brooklyn,40.69508,-73.91053,Private room,40,208,3,72,143
